2.4358e-06,0.88134,0.013121,0.70513
2.4173e-06,0.88037,0.013088,0.70436
2.3989e-06,0.87941,0.013056,0.70359
2.3808e-06,0.87843,0.013024,0.70282
2.3628e-06,0.87744,0.012991,0.70205
2.345e-06,0.87645,0.012959,0.70128
2.3273e-06,0.87545,0.012928,0.70052
2.3099e-06,0.87445,0.012896,0.69975
2.2926e-06,0.87345,0.012865,0.69899
2.2755e-06,0.87244,0.012833,0.69822
2.2586e-06,0.87143,0.012802,0.69746
2.2418e-06,0.87041,0.012771,0.6967
2.2252e-06,0.86939,0.01274,0.69594
2.2087e-06,0.86837,0.012709,0.69518
2.1925e-06,0.86735,0.012679,0.69442
2.1763e-06,0.86632,0.012648,0.69366
2.1604e-06,0.86528,0.012618,0.6929
2.1446e-06,0.86424,0.012588,0.69215
2.1289e-06,0.8632,0.012558,0.69139
2.1134e-06,0.86215,0.012528,0.69064
2.098e-06,0.8611,0.012498,0.68988
2.0828e-06,0.86005,0.012469,0.68913
2.0678e-06,0.85899,0.012439,0.68838
2.0529e-06,0.85793,0.01241,0.68763
2.0381e-06,0.85686,0.012381,0.68688
2.0235e-06,0.85578,0.012352,0.68613
2.009e-06,0.85471,0.012323,0.68538
1.9946e-06,0.85364,0.012294,0.68464
1.9804e-06,0.85256,0.012265,0.68389
1.9663e-06,0.85147,0.012237,0.68315
1.9524e-06,0.85038,0.012209,0.6824
1.9386e-06,0.84928,0.01218,0.68166
1.9249e-06,0.84819,0.012152,0.68092
1.9113e-06,0.84708,0.012124,0.68018
1.8979e-06,0.84597,0.012096,0.67944
1.8846e-06,0.84486,0.012069,0.6787
1.8714e-06,0.84376,0.012041,0.67796
1.8583e-06,0.84264,0.012014,0.67723
1.8454e-06,0.84152,0.011986,0.67649
1.8326e-06,0.84039,0.011959,0.67576
1.8199e-06,0.83926,0.011932,0.67502
1.8073e-06,0.83813,0.011905,0.67429
1.7948e-06,0.83699,0.011878,0.67356
1.7825e-06,0.83585,0.011851,0.67283
1.7702e-06,0.83473,0.011825,0.6721
1.7581e-06,0.83358,0.011798,0.67137
1.7461e-06,0.83243,0.011772,0.67064
1.7342e-06,0.83127,0.011746,0.66991
1.7224e-06,0.83012,0.01172,0.66919
1.7107e-06,0.82895,0.011694,0.66846
1.6991e-06,0.82779,0.011668,0.66774
1.6876e-06,0.82662,0.011642,0.66701
1.6762e-06,0.82545,0.011616,0.66629
1.665e-06,0.82428,0.011591,0.66557
1.6538e-06,0.8231,0.011565,0.66485
1.6427e-06,0.82192,0.01154,0.66413
1.6317e-06,0.82074,0.011515,0.66341
1.6208e-06,0.81955,0.01149,0.6627
1.6101e-06,0.81835,0.011465,0.66198
1.5994e-06,0.81716,0.01144,0.66126
1.5888e-06,0.81596,0.011415,0.66055
1.5783e-06,0.81477,0.01139,0.65984
1.5679e-06,0.81357,0.011366,0.65912
1.5575e-06,0.81236,0.011341,0.65841
1.5473e-06,0.81115,0.011317,0.6577
1.5372e-06,0.80993,0.011292,0.65699
1.5271e-06,0.80871,0.011268,0.65629
1.5172e-06,0.80749,0.011244,0.65558
1.5073e-06,0.80627,0.01122,0.65487
1.4975e-06,0.80504,0.011196,0.65417
1.4878e-06,0.80381,0.011173,0.65346
1.4782e-06,0.80258,0.011149,0.65276
1.4686e-06,0.80134,0.011125,0.65206
1.4592e-06,0.8001,0.011102,0.65135
1.4498e-06,0.79886,0.011079,0.65065
1.4405e-06,0.79761,0.011055,0.64995
1.4313e-06,0.79637,0.011032,0.64926
1.4221e-06,0.79512,0.011009,0.64856
1.4131e-06,0.79387,0.010986,0.64786
1.4041e-06,0.79261,0.010963,0.64717
1.3952e-06,0.79135,0.010941,0.64647
1.3863e-06,0.79009,0.010918,0.64578
1.3776e-06,0.78882,0.010895,0.64508
1.3689e-06,0.78757,0.010873,0.64439
1.3603e-06,0.7863,0.01085,0.6437
1.3517e-06,0.78503,0.010828,0.64301
1.3433e-06,0.78375,0.010806,0.64232
1.3349e-06,0.78247,0.010784,0.64164
1.3265e-06,0.78119,0.010762,0.64095
1.3183e-06,0.7799,0.01074,0.64026
1.3101e-06,0.77862,0.010718,0.63958
1.3019e-06,0.77733,0.010696,0.63889
1.2939e-06,0.77604,0.010674,0.63821
1.2859e-06,0.77474,0.010653,0.63753
1.278e-06,0.77344,0.010631,0.63685
1.2701e-06,0.77214,0.01061,0.63617
1.2623e-06,0.77084,0.010589,0.63549
1.2546e-06,0.76954,0.010567,0.63481
1.2469e-06,0.76823,0.010546,0.63413
1.2393e-06,0.76693,0.010525,0.63346
1.2318e-06,0.76562,0.010504,0.63278
1.2243e-06,0.76431,0.010483,0.63211
1.2169e-06,0.76299,0.010462,0.63144
1.2095e-06,0.76167,0.010442,0.63076
1.2022e-06,0.76035,0.010421,0.63009
1.1949e-06,0.75903,0.0104,0.62942
1.1877e-06,0.75771,0.01038,0.62875
1.1806e-06,0.75638,0.01036,0.62808
1.1735e-06,0.75505,0.010338,0.62742
1.1665e-06,0.75372,0.010318,0.62675
1.1596e-06,0.75239,0.010298,0.62609
1.1527e-06,0.75105,0.010278,0.62542
1.1458e-06,0.74972,0.010258,0.62476
1.1386e-06,0.74838,0.010238,0.62409
1.1319e-06,0.74704,0.010218,0.62343
1.1252e-06,0.74569,0.010198,0.62277
1.1186e-06,0.74435,0.010178,0.62211
1.112e-06,0.74301,0.010159,0.62145
1.1054e-06,0.74166,0.010139,0.6208
1.099e-06,0.74031,0.01012,0.62014
1.0925e-06,0.73896,0.0101,0.61948
1.0862e-06,0.73761,0.010081,0.61883
1.0798e-06,0.73625,0.010062,0.61818
1.0735e-06,0.73489,0.010042,0.61752
1.0673e-06,0.73353,0.010023,0.61687
1.0611e-06,0.73217,0.010004,0.61622
1.055e-06,0.73081,0.0099854,0.61557
1.0489e-06,0.72944,0.0099665,0.61492
1.0429e-06,0.72808,0.0099476,0.61427
1.0369e-06,0.72672,0.0099289,0.61363
1.0309e-06,0.72535,0.0099102,0.61298
1.025e-06,0.72398,0.0098916,0.61233
1.0192e-06,0.7226,0.009873,0.61169
1.0133e-06,0.72123,0.0098546,0.61105
1.0076e-06,0.71985,0.0098362,0.6104
1.0018e-06,0.71848,0.0098178,0.60976
9.9616e-07,0.7171,0.0097996,0.60912
9.9052e-07,0.71572,0.0097814,0.60848
9.8492e-07,0.71434,0.0097632,0.60784
9.7936e-07,0.71296,0.0097452,0.60721
9.7385e-07,0.71159,0.0097272,0.60657
9.6837e-07,0.7102,0.0097092,0.60593
9.6294e-07,0.70882,0.0096914,0.6053
9.5755e-07,0.70743,0.0096736,0.60466
